MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
538007181,2024-01-01T17:03:41,32.41343,-119.25856,4.9,107.8,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T17:09:20,32.41186,-119.2532,4.7,111.3,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T17:13:58,32.40917,-119.24452,4.2,108.9,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T17:31:10,32.40344,-119.22521,3.1,110.5,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T17:54:19,32.39814,-119.20623,2.3,117.5,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T18:10:21,32.39489,-119.19606,1.9,115.4,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T18:21:12,32.39285,-119.19001,1.7,111.4,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T18:29:20,32.39148,-119.18581,1.6,100.5,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T19:02:19,32.38743,-119.17041,1.7,108.4,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T19:11:00,32.38633,-119.16653,1.5,100.5,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T19:36:01,32.38175,-119.15146,1.8,111.8,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T19:56:59,32.37877,-119.1414,1.7,97.5,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T20:10:10,32.37628,-119.13389,1.7,102.9,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T20:11:20,32.37603,-119.13327,1.7,101.1,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T20:12:31,32.37582,-119.13259,1.7,106.8,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T20:25:32,32.37387,-119.12628,1.4,104.7,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T20:37:00,32.37236,-119.12063,1.6,96.7,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T20:59:11,32.36923,-119.10975,1.5,122.2,114.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T21:02:11,32.36863,-119.10833,1.5,123.5,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T21:39:10,32.36254,-119.09075,1.5,108.2,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T21:40:21,32.36235,-119.09016,1.5,109.4,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T21:45:01,32.36159,-119.08799,1.7,111.1,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T21:50:51,32.36049,-119.08446,1.9,112.7,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T21:55:00,32.35977,-119.0827,1.9,120.7,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T21:56:10,32.35927,-119.08152,1.9,114.2,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T21:59:32,32.35851,-119.07972,1.8,104.6,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T22:10:30,32.35637,-119.07416,1.6,99.2,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T22:27:11,32.35385,-119.06644,1.8,99.9,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T22:28:21,32.35372,-119.06569,1.9,104.6,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T22:29:31,32.35355,-119.06499,2.0,107.0,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T22:31:51,32.35307,-119.06373,1.8,108.9,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T22:35:21,32.3523,-119.06182,1.7,114.7,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T23:08:09,32.34609,-119.04558,1.6,119.8,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T23:31:21,32.34171,-119.0342,1.6,115.1,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T23:37:09,32.34049,-119.03168,1.5,126.2,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T23:56:00,32.33692,-119.0231,1.5,120.1,114.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-01T23:58:21,32.33647,-119.02218,1.4,115.7,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:00:00,32.33608,-119.0215,1.4,121.5,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:01:09,32.33584,-119.02102,1.3,130.9,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:02:20,32.33559,-119.02066,1.3,124.9,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:03:21,32.33542,-119.02031,1.3,117.7,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:04:26,32.33529,-119.01997,1.2,133.0,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:05:31,32.33506,-119.0195,1.3,115.9,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:07:00,32.33496,-119.01932,1.3,115.9,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:09:21,32.33441,-119.01815,1.4,106.2,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:10:31,32.33424,-119.01759,1.7,103.7,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:11:32,32.33414,-119.01706,1.7,102.7,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:12:40,32.33389,-119.01649,1.7,111.5,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:14:51,32.33346,-119.0154,1.6,116.6,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:13:50,32.33363,-119.0158,1.7,118.7,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:16:01,32.33323,-119.0148,1.6,123.8,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:17:10,32.33303,-119.01425,1.6,107.6,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:18:21,32.33279,-119.01373,1.6,117.8,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:19:31,32.33252,-119.01315,1.6,112.8,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:20:39,32.33228,-119.01263,1.5,105.5,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:23:01,32.33191,-119.01151,1.5,122.4,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:25:21,32.33152,-119.01052,1.5,106.4,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:30:00,32.33087,-119.00849,1.4,93.7,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:34:21,32.33026,-119.00668,1.3,112.0,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:33:10,32.33046,-119.00718,1.3,116.5,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:35:30,32.33011,-119.00622,1.3,115.6,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:39:00,32.32967,-119.00479,1.2,131.5,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:37:50,32.32978,-119.00523,1.4,110.5,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:42:31,32.32919,-119.00345,1.3,110.1,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:43:41,32.32905,-119.003,1.3,110.4,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:44:50,32.3289,-119.00256,1.2,93.0,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:48:01,32.32863,-119.00163,1.4,101.8,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:08:10,32.33462,-119.01856,1.2,122.3,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:51:21,32.32806,-118.99931,1.8,112.9,114.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:49:10,32.32836,-119.00053,1.8,98.7,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:46:01,32.32874,-119.00208,1.3,108.2,105.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:50:20,32.32823,-118.99989,1.8,106.3,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:53:41,32.32764,-118.99806,1.7,107.7,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:52:31,32.32786,-118.99865,1.7,111.7,114.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:55:00,32.32758,-118.99787,1.7,112.7,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:59:11,32.32667,-118.99524,1.6,99.0,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:57:00,32.32724,-118.99691,1.7,119.5,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:03:12,32.3261,-118.99329,1.6,105.2,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:58:10,32.32682,-118.99573,1.6,109.2,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:00:00,32.32653,-118.99483,1.6,112.1,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:01:10,32.32637,-118.99426,1.6,102.4,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:06:31,32.32564,-118.99171,1.5,112.4,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:02:11,32.32624,-118.99376,1.6,117.5,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:04:21,32.32596,-118.99266,1.5,111.2,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:11:00,32.32495,-118.98958,1.6,125.6,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:05:30,32.3258,-118.9921,1.5,89.9,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:14:30,32.32429,-118.98795,1.4,116.5,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:07:41,32.32554,-118.99118,1.5,113.8,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:08:51,32.32531,-118.9905,1.5,110.6,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:12:10,32.32469,-118.98907,1.5,116.0,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:16:41,32.32395,-118.98697,1.4,122.2,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:09:52,32.32511,-118.99009,1.5,101.0,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:15:31,32.32411,-118.98752,1.5,116.8,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:20:20,32.32339,-118.98538,1.4,106.7,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:19:10,32.32353,-118.9859,1.4,120.0,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:21:31,32.32321,-118.98484,1.6,104.8,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:27:27,32.32227,-118.98171,1.7,112.0,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:17:50,32.32377,-118.98645,1.4,105.3,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:30:00,32.32192,-118.98075,1.7,107.7,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:23:50,32.32296,-118.98351,1.9,101.5,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:31:28,32.32159,-118.97971,1.7,113.8,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:22:41,32.32309,-118.98419,1.9,111.4,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:28:31,32.32201,-118.98103,1.7,114.7,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:33:40,32.32113,-118.97852,1.7,113.7,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:26:10,32.3225,-118.98222,1.8,117.4,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:37:10,32.32058,-118.97674,1.6,110.1,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:32:30,32.32131,-118.97902,1.6,120.0,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:40:11,32.32012,-118.97542,1.5,117.2,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:34:50,32.3209,-118.97802,1.6,115.6,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:43:20,32.31964,-118.97396,1.5,113.4,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:39:01,32.3204,-118.9764,1.5,120.0,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:36:00,32.32071,-118.97737,1.6,99.0,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:47:50,32.319,-118.97205,1.4,77.1,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:52:40,32.31833,-118.97008,1.3,106.8,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:54:00,32.31828,-118.96994,1.3,118.3,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:45:40,32.31932,-118.97296,1.5,118.7,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:44:29,32.31949,-118.97344,1.4,107.4,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:49:09,32.31882,-118.97148,1.3,109.9,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:58:22,32.31765,-118.96752,1.8,104.1,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:59:31,32.31753,-118.9668,2.0,97.1,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:50:21,32.31863,-118.97097,1.4,98.1,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:51:31,32.31848,-118.97051,1.3,110.3,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:01:01,32.31729,-118.96588,1.9,105.4,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T01:57:21,32.31775,-118.96811,1.6,100.6,106.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:06:50,32.31617,-118.96261,1.8,108.8,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:00:00,32.31745,-118.96648,1.9,106.9,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:02:11,32.31704,-118.96521,1.9,106.6,112.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:09:10,32.31577,-118.96133,1.8,104.6,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:04:31,32.31654,-118.96397,1.8,114.7,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:12:21,32.31523,-118.95965,1.7,113.6,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:05:42,32.31633,-118.9633,1.8,117.8,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:03:21,32.31678,-118.96463,1.8,122.8,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:08:00,32.31594,-118.96196,1.7,109.7,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:21:50,32.33208,-119.01207,1.5,110.0,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:15:09,32.31472,-118.95812,1.7,112.7,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:11:20,32.31536,-118.96011,1.8,101.8,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:24:11,32.33172,-119.011,1.5,106.8,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:17:30,32.31425,-118.9569,1.6,109.4,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:19:39,32.31393,-118.95591,1.7,121.7,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:23:09,32.31328,-118.95425,1.5,117.9,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:24:10,32.31321,-118.95371,1.5,114.9,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:21:00,32.31388,-118.95573,1.6,116.2,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:16:19,32.31453,-118.95752,1.7,99.0,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:28:51,32.31247,-118.95149,1.5,97.8,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:25:21,32.31297,-118.95321,1.6,118.0,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:31:11,32.31218,-118.95046,1.4,110.0,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:26:31,32.31278,-118.95259,1.5,125.7,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:26:30,32.33139,-119.01002,1.4,110.9,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:30:01,32.31233,-118.95096,1.5,110.3,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:22:01,32.3135,-118.95479,1.6,107.5,109.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:27:40,32.31268,-118.95199,1.5,116.4,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:27:40,32.33118,-119.00948,1.5,114.0,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:37:49,32.31138,-118.94743,1.8,99.0,110.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:34:31,32.31177,-118.94898,1.4,109.5,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:32:21,32.31202,-118.94995,1.4,112.1,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:36:41,32.31148,-118.94808,1.6,101.3,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:33:30,32.31187,-118.9494,1.4,111.9,108.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:35:40,32.31162,-118.94845,1.3,96.2,107.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:39:20,32.31121,-118.94655,1.9,98.6,113.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T02:41:41,32.31074,-118.94525,1.7,113.3,114.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
538007181,2024-01-02T00:28:50,32.33102,-119.00899,1.4,110.0,111.0,LEICESTER,IMO9792266,V7XE6,80.0,3.0,333.0,60.0,13.7,80.0,A
